ID,Mockup ID,Created at,Updated at,Packaging ID,Product ID,Sock pair ID,Created on,Mockup version,Quantity,Manufacturing shipment ID,Finishing item ID,Manufacturing ID,Vendor ID,Finisher ID,Production deadline,Product info ID,Paired SKU,Kit number,Bundle ID
68518,,2024-02-21T20:41:23.559Z,2024-02-21T20:50:00.830Z,110282,,,2024-02-21,,30,27894,,60874,11,7,2024-02-26,35,,4,46818
68490,112586,2024-02-21T19:33:12.552Z,2024-03-19T17:31:29.157Z,,,,2024-02-21,1,240,27885,,63124,10,8,2024-02-26,4,,2,
68487,,2024-02-21T19:23:03.581Z,2024-02-21T19:38:37.272Z,110196,,,2024-02-21,,1500,27883,,60845,6,2,2024-02-22,35,,1,46882
68486,216179,2024-02-21T19:23:03.575Z,2024-02-21T19:38:37.177Z,,,,2024-02-21,4,1500,27883,,60844,3,2,2024-02-27,2,,1,46882
68520,,2024-02-21T20:41:23.571Z,2024-02-21T20:50:01.014Z,110282,,,2024-02-21,,30,27894,,60874,11,7,2024-02-26,35,,5,46819
68483,,2024-02-21T18:59:48.904Z,2024-02-23T23:13:09.752Z,109981,,,2024-02-21,,200,27881,,61151,11,7,2024-02-22,35,,1,46979
68485,,2024-02-21T19:01:48.892Z,2024-02-21T23:42:30.160Z,55205,,,2024-02-21,,120,27882,,60843,11,3,2024-02-22,35,,1,46986
68484,102165,2024-02-21T19:01:48.886Z,2024-02-21T23:42:30.045Z,,,,2024-02-21,1,120,27882,,60842,1,3,2024-02-21,114,,1,46986
68482,221803,2024-02-21T18:59:48.889Z,2024-02-21T18:59:49.418Z,,,,2024-02-21,3,200,27881,,60840,4,7,2024-02-22,2,,1,46979
68480,123168,2024-02-21T18:57:11.857Z,2024-02-21T18:57:12.526Z,,,,2024-02-21,2,100,27880,,60839,1,3,2024-02-22,114,,1,46965
68481,,2024-02-21T18:57:11.863Z,2024-02-21T18:57:11.863Z,,,,2024-02-21,,100,27880,4,,,,,,,1,46965
68479,,2024-02-21T18:48:13.827Z,2024-02-21T18:48:14.319Z,78734,,,2024-02-21,,120,27879,,60838,11,3,2024-02-22,35,,1,47006
68478,152362,2024-02-21T18:48:13.821Z,2024-02-21T18:48:14.235Z,,,,2024-02-21,1,120,27879,,60837,1,3,2024-02-22,2,,1,47006
68540,212729,2024-02-21T22:47:06.448Z,2024-02-21T22:48:03.992Z,,,,2024-02-21,2,120,27903,,60893,1,3,2024-02-23,2,,1,47045
68541,,2024-02-21T22:47:06.453Z,2024-02-21T22:48:04.078Z,107640,,,2024-02-21,,120,27903,,60894,11,3,2024-02-22,35,,1,47045
68542,215165,2024-02-21T22:47:06.463Z,2024-02-21T22:48:04.176Z,,,,2024-02-21,2,240,27903,,60895,1,3,2024-02-23,114,,2,47047
68543,,2024-02-21T22:47:06.467Z,2024-02-21T22:48:04.261Z,107644,,,2024-02-21,,240,27903,,60896,11,3,2024-02-22,35,,2,47047
68536,222631,2024-02-21T22:19:22.625Z,2024-02-21T22:19:23.144Z,,,,2024-02-21,1,240,27901,,60889,1,3,2024-02-22,2,,1,47044
68537,,2024-02-21T22:19:22.630Z,2024-02-21T22:19:23.242Z,110460,,,2024-02-21,,240,27901,,60890,11,3,2024-02-22,35,,1,47044
68538,183809,2024-02-21T22:24:12.388Z,2024-02-21T22:24:12.944Z,,,,2024-02-21,1,150,27902,,60891,1,3,2024-02-22,2,,1,47012
68539,,2024-02-21T22:24:12.394Z,2024-02-21T22:24:13.063Z,93145,,,2024-02-21,,150,27902,,60892,11,3,2024-02-22,35,,1,47012
68546,164084,2024-02-21T23:30:53.106Z,2024-02-21T23:30:53.559Z,,,,2024-02-21,1,60,27905,,60901,3,2,2024-02-22,2,,1,47053
68547,,2024-02-21T23:30:53.112Z,2024-02-21T23:30:53.660Z,84442,,,2024-02-21,,60,27905,,60902,11,2,2024-02-22,35,,1,47053
68400,105641,2024-02-21T16:21:40.720Z,2024-02-21T16:21:41.168Z,,,,2024-02-21,8,60,27852,,60776,3,2,2024-02-22,2,,1,46984
68401,,2024-02-21T16:21:40.725Z,2024-02-21T16:21:40.725Z,,,,2024-02-21,,60,27852,4,,,,,,,1,46984
68545,,2024-02-21T23:14:36.490Z,2024-03-05T23:29:13.222Z,110172,,,2024-02-21,,250,27904,,61915,11,3,2024-02-26,35,,1,47043
68544,221997,2024-02-21T23:14:36.486Z,2024-02-21T23:18:43.295Z,,,,2024-02-21,1,250,27904,,60899,1,3,2024-03-18,114,,1,47043
68477,,2024-02-21T18:43:42.641Z,2024-02-21T18:43:43.172Z,109650,,,2024-02-21,,120,27878,,60834,11,7,2024-02-22,35,,1,47019
68476,220785,2024-02-21T18:43:42.637Z,2024-02-21T18:43:43.096Z,,,,2024-02-21,1,120,27878,,60833,4,7,2024-02-22,2,,1,47019
68548,,2024-02-21T23:44:08.289Z,2024-02-21T23:58:42.594Z,110276,,,2024-02-21,,60,27906,,60903,11,7,2024-02-22,35,,1,47059
68549,222852,2024-02-21T23:44:08.295Z,2024-02-21T23:58:42.674Z,,,3870,2024-02-21,1,30,27906,,60904,4,7,2024-02-23,2,101222848v1,1,
68412,217757,2024-02-21T16:45:03.784Z,2024-02-21T16:45:04.243Z,,,,2024-02-21,4,60,27855,,60779,4,7,2024-02-22,116,,2,46993
68413,,2024-02-21T16:45:03.788Z,2024-02-21T16:45:04.350Z,109327,,,2024-02-21,,60,27855,,60780,11,7,2024-02-22,35,,2,46993
68550,222848,2024-02-21T23:44:08.298Z,2024-02-21T23:58:42.748Z,,,3870,2024-02-21,1,30,27906,,60905,4,7,2024-02-23,2,101222852v1,1,47059
68551,,2024-02-21T23:44:08.301Z,2024-02-21T23:58:42.824Z,110276,,,2024-02-21,,60,27906,,60903,11,7,2024-02-22,35,,2,47055
68414,217760,2024-02-21T16:45:03.792Z,2024-02-21T16:45:04.462Z,,,,2024-02-21,4,60,27855,,60781,4,7,2024-02-22,116,,1,46992
68552,222855,2024-02-21T23:44:08.305Z,2024-02-21T23:58:42.959Z,,,3872,2024-02-21,1,30,27906,,60906,4,7,2024-02-23,2,101222850v1,2,
68415,,2024-02-21T16:45:03.795Z,2024-02-21T16:45:04.552Z,109327,,,2024-02-21,,60,27855,,60780,11,7,2024-02-22,35,,1,46992
68554,,2024-02-21T23:44:08.312Z,2024-02-21T23:58:43.047Z,110276,,,2024-02-21,,60,27906,,60903,11,7,2024-02-22,35,,3,47057
68489,,2024-02-21T19:33:12.513Z,2024-03-19T17:31:29.008Z,110344,,,2024-02-21,,240,27884,,63125,10,8,2024-02-22,35,,2,
68472,190942,2024-02-21T18:31:50.627Z,2024-02-21T18:33:36.440Z,,,,2024-02-21,1,30,27876,,60827,3,2,2024-02-22,2,,1,46947
68473,,2024-02-21T18:31:50.632Z,2024-02-21T18:31:50.632Z,,,,2024-02-21,,30,27876,4,,,,,,,1,46947
68553,222850,2024-02-21T23:44:08.308Z,2024-02-21T23:58:43.153Z,,,3872,2024-02-21,1,30,27906,,60907,4,7,2024-02-23,2,101222855v1,2,47055
68568,32657,2024-02-21T23:48:28.366Z,2024-02-22T00:02:39.948Z,,,,2024-02-21,3,3500,27911,,60915,5,6,2024-03-21,26,,1,46939
68569,,2024-02-21T23:48:28.371Z,2024-02-22T00:02:40.045Z,89751,,,2024-02-21,,3500,27911,,60916,5,6,2024-02-26,44,,1,46939
68555,222856,2024-02-21T23:44:08.315Z,2024-02-21T23:58:43.228Z,,,3873,2024-02-21,1,30,27906,,60908,4,7,2024-02-23,2,101222851v1,3,
68556,222851,2024-02-21T23:44:08.318Z,2024-02-21T23:58:43.308Z,,,3873,2024-02-21,1,30,27906,,60909,4,7,2024-02-23,2,101222856v1,3,47057
68557,,2024-02-21T23:44:08.321Z,2024-02-21T23:58:43.378Z,110276,,,2024-02-21,,60,27906,,60903,11,7,2024-02-22,35,,4,47058
68558,222853,2024-02-21T23:44:08.324Z,2024-02-21T23:58:43.496Z,,,3871,2024-02-21,1,30,27906,,60910,4,7,2024-02-23,2,101222849v1,4,
68559,222849,2024-02-21T23:44:08.327Z,2024-02-21T23:58:43.570Z,,,3871,2024-02-21,1,30,27906,,60911,4,7,2024-02-23,2,101222853v1,4,47058
68471,,2024-02-21T18:29:55.120Z,2024-02-21T18:29:55.687Z,110468,,,2024-02-21,,200,27875,,60825,11,7,2024-02-22,35,,1,47011
68470,222568,2024-02-21T18:29:55.112Z,2024-02-21T18:29:55.595Z,,,,2024-02-21,1,200,27875,,60824,4,7,2024-02-22,2,,1,47011
68469,,2024-02-21T18:28:56.616Z,2024-02-21T18:40:25.989Z,110203,,,2024-02-21,,30,27874,,60829,11,7,2024-02-22,35,,4,47007
68468,,2024-02-21T18:28:56.613Z,2024-02-21T18:40:25.914Z,,30784,,2024-02-21,,30,27874,,60832,4,7,2024-02-27,73,,4,47007
68467,,2024-02-21T18:28:56.609Z,2024-02-21T18:40:25.784Z,110203,,,2024-02-21,,30,27874,,60829,11,7,2024-02-22,35,,3,47008
68399,,2024-02-21T16:09:14.573Z,2024-02-21T16:09:15.498Z,110343,,,2024-02-21,,60,27851,,60775,11,7,2024-02-22,35,,1,46921
68398,221869,2024-02-21T16:09:14.569Z,2024-02-21T16:09:15.365Z,,,,2024-02-21,1,60,27851,,60774,4,7,2024-02-22,116,,1,46921
68397,,2024-02-21T16:09:14.550Z,2024-02-21T16:09:15.266Z,110343,,,2024-02-21,,60,27850,,60775,11,7,2024-02-22,35,,1,46921
68396,221869,2024-02-21T16:09:14.545Z,2024-02-21T16:09:15.145Z,,,,2024-02-21,1,60,27850,,60774,4,7,2024-02-22,116,,1,46921
68465,,2024-02-21T18:28:56.603Z,2024-02-21T18:40:25.685Z,110203,,,2024-02-21,,30,27874,,60829,11,7,2024-02-22,35,,2,47010
68454,,2024-02-21T18:17:36.611Z,2024-02-27T23:08:05.667Z,109755,,,2024-02-21,,1,27872,,61388,11,2,2024-02-22,35,,2,
68457,,2024-02-21T18:17:36.627Z,2024-02-27T23:08:05.274Z,109754,,,2024-02-21,,1,27872,,61389,11,2,2024-02-22,35,,1,
68389,,2024-02-21T15:08:42.610Z,2024-02-27T23:08:04.727Z,109755,,,2024-02-21,,240,27847,,61388,11,2,2024-02-22,35,,2,46968
68561,,2024-02-21T23:44:39.521Z,2024-02-21T23:59:36.532Z,78212,,,2024-02-21,,200,27907,,60912,11,3,2024-02-22,35,,1,47042
68560,150114,2024-02-21T23:44:39.513Z,2024-02-21T23:59:36.620Z,,,,2024-02-21,4,200,27907,,60913,1,3,2024-02-23,2,,1,47042
68563,,2024-02-21T23:44:39.551Z,2024-02-21T23:59:36.716Z,78212,,,2024-02-21,,100,27908,,60912,11,3,2024-02-22,35,,1,47042
68562,150114,2024-02-21T23:44:39.546Z,2024-02-21T23:59:36.817Z,,,,2024-02-21,4,100,27908,,60913,1,3,2024-02-23,2,,1,47042
68565,,2024-02-21T23:44:39.575Z,2024-02-21T23:59:36.923Z,78212,,,2024-02-21,,50,27909,,60912,11,3,2024-02-22,35,,1,47042
68564,150114,2024-02-21T23:44:39.571Z,2024-02-21T23:59:37.028Z,,,,2024-02-21,4,50,27909,,60913,1,3,2024-02-23,2,,1,47042
68567,,2024-02-21T23:44:39.607Z,2024-02-21T23:59:37.125Z,78212,,,2024-02-21,,50,27910,,60912,11,3,2024-02-22,35,,1,47042
68566,150114,2024-02-21T23:44:39.602Z,2024-02-21T23:59:37.241Z,,,,2024-02-21,4,50,27910,,60914,1,3,2024-02-26,2,,1,47042
68461,,2024-02-21T18:19:15.375Z,2024-02-21T18:19:15.907Z,110466,,,2024-02-21,,240,27873,,60823,11,2,2024-02-22,35,,1,46301
68460,90773,2024-02-21T18:19:15.369Z,2024-02-21T18:19:15.818Z,,,,2024-02-21,2,240,27873,,60822,3,2,2024-02-22,2,,1,46301
68410,140696,2024-02-21T16:42:32.141Z,2024-02-21T16:55:09.414Z,,,,2024-02-21,1,120,27854,,60788,1,3,2024-02-22,2,,4,46783
68408,139992,2024-02-21T16:42:32.132Z,2024-02-21T16:55:09.340Z,,,,2024-02-21,1,120,27854,,60787,1,3,2024-02-22,2,,3,46782
68406,182071,2024-02-21T16:42:32.120Z,2024-02-21T16:55:09.261Z,,,,2024-02-21,2,200,27854,,60786,1,3,2024-02-22,2,,2,46781
68458,221250,2024-02-21T18:17:36.631Z,2024-02-21T18:17:38.281Z,,,,2024-02-21,1,1,27872,,60772,3,2,2024-02-23,114,551221249v1,1,
68404,182069,2024-02-21T16:42:32.109Z,2024-02-21T16:55:09.188Z,,,,2024-02-21,3,200,27854,,60785,1,3,2024-02-22,2,,1,46779
68386,,2024-02-21T15:08:42.600Z,2024-02-27T23:08:04.894Z,109754,,,2024-02-21,,240,27847,,61389,11,2,2024-02-22,35,,1,46969
68456,221255,2024-02-21T18:17:36.622Z,2024-02-21T18:17:37.981Z,,,,2024-02-21,2,1,27872,,60769,3,2,2024-02-23,114,551221258v2,2,
68409,,2024-02-21T16:42:32.137Z,2024-02-21T16:55:09.080Z,109953,,,2024-02-21,,120,27854,,60784,11,3,2024-02-22,37,,3,46782
68407,,2024-02-21T16:42:32.124Z,2024-02-21T16:55:08.980Z,109953,,,2024-02-21,,200,27854,,60784,11,3,2024-02-22,37,,2,46781
68455,221258,2024-02-21T18:17:36.617Z,2024-02-21T18:17:37.726Z,,,,2024-02-21,2,1,27872,,60768,3,2,2024-02-23,114,551221255v2,2,
68405,,2024-02-21T16:42:32.116Z,2024-02-21T16:55:08.872Z,109953,,,2024-02-21,,200,27854,,60784,11,3,2024-02-22,37,,1,46779
68411,,2024-02-21T16:42:32.146Z,2024-02-21T16:55:08.811Z,109953,,,2024-02-21,,120,27854,,60784,11,3,2024-02-22,37,,4,46783
68452,180812,2024-02-21T18:05:43.425Z,2024-02-21T18:16:13.073Z,,,,2024-02-21,1,1500,27871,,60818,1,3,2024-02-28,2,,1,46972
68388,221249,2024-02-21T15:08:42.607Z,2024-02-27T23:08:03.831Z,,,3845,2024-02-21,1,120,27847,,61387,3,2,2024-02-26,114,551221250v1,1,46969
68527,,2024-02-21T21:11:18.697Z,2024-02-21T21:39:42.101Z,107416,,,2024-02-21,,30,27897,,60880,11,7,2024-02-22,35,,1,46748
68526,218775,2024-02-21T21:11:18.691Z,2024-02-21T21:39:42.030Z,,,,2024-02-21,1,30,27897,,60881,4,7,2024-02-22,114,,1,46748
68529,,2024-02-21T21:11:18.707Z,2024-02-21T21:39:41.921Z,107416,,,2024-02-21,,30,27897,,60880,11,7,2024-02-22,35,,2,47027
68453,,2024-02-21T18:05:43.431Z,2024-02-21T18:16:13.161Z,110477,,,2024-02-21,,1500,27871,,60819,6,3,2024-02-26,31,,1,46972
68387,221250,2024-02-21T15:08:42.604Z,2024-02-27T23:08:03.649Z,,,3845,2024-02-21,1,120,27847,,61386,3,2,2024-02-26,114,551221249v1,1,
68463,,2024-02-21T18:28:56.593Z,2024-02-21T18:40:25.500Z,110203,,,2024-02-21,,90,27874,,60829,11,7,2024-02-22,35,,1,47009
68450,221937,2024-02-21T17:56:28.511Z,2024-03-04T18:34:00.519Z,,,,2024-02-21,2,120,27870,,61747,4,7,2024-02-29,2,,1,46940
68451,,2024-02-21T17:56:28.515Z,2024-02-21T17:56:28.515Z,,,,2024-02-21,,120,27870,4,,,,,,,1,46940
68462,222076,2024-02-21T18:28:56.589Z,2024-02-21T18:40:25.423Z,,,,2024-02-21,6,90,27874,,60828,4,7,2024-02-22,114,,1,47009
68433,,2024-02-21T17:35:04.164Z,2024-02-22T22:02:09.249Z,109830,,,2024-02-21,,100,27863,,61013,11,2,2024-02-22,35,,1,46848
68431,,2024-02-21T17:35:04.001Z,2024-02-22T22:02:08.934Z,109830,,,2024-02-21,,10,27862,,61013,11,2,2024-02-22,35,,1,46848
68432,218669,2024-02-21T17:35:04.158Z,2024-02-22T22:02:08.167Z,,,,2024-02-21,4,100,27863,,60801,3,2,2024-02-26,114,,1,46848
68466,,2024-02-21T18:28:56.606Z,2024-02-21T18:40:25.623Z,,30797,,2024-02-21,,30,27874,,60831,4,7,2024-02-27,64,,3,47008
68464,,2024-02-21T18:28:56.596Z,2024-02-21T18:40:25.563Z,,30796,,2024-02-21,,30,27874,,60830,4,7,2024-02-27,64,,2,47010
68448,142172,2024-02-21T17:54:06.897Z,2024-02-21T17:57:47.230Z,,,,2024-02-21,1,2500,27869,,60813,3,2,2024-03-05,2,,1,46912
68447,,2024-02-21T17:52:26.758Z,2024-02-21T17:52:27.209Z,110470,,,2024-02-21,,480,27868,,60810,6,2,2024-02-22,35,,1,46995
68446,176116,2024-02-21T17:52:26.752Z,2024-02-21T17:52:27.128Z,,,,2024-02-21,2,480,27868,,60809,3,2,2024-02-23,9,,1,46995
68449,,2024-02-21T17:54:06.903Z,2024-02-21T17:57:47.311Z,110459,,,2024-02-21,,2500,27869,,60814,6,2,2024-02-26,35,,1,46912
68430,218669,2024-02-21T17:35:03.996Z,2024-02-21T17:40:12.877Z,,,,2024-02-21,4,10,27862,,60801,3,2,2024-02-26,114,,1,46848
68443,,2024-02-21T17:39:25.239Z,2024-02-21T17:45:06.822Z,80158,,,2024-02-21,,1000,27866,,60806,6,3,2024-02-23,35,,1,46073
68524,212926,2024-02-21T20:43:05.912Z,2024-02-21T20:43:06.311Z,,,,2024-02-21,1,60,27896,,60869,4,7,2024-02-22,2,,1,47015
68528,222701,2024-02-21T21:11:18.702Z,2024-02-21T21:39:42.210Z,,,,2024-02-21,1,30,27897,,60882,4,7,2024-02-22,114,,2,47027
68442,154377,2024-02-21T17:39:25.231Z,2024-02-21T17:45:06.728Z,,,,2024-02-21,1,1000,27866,,60805,1,3,2024-02-27,2,,1,46073
68395,,2024-02-21T15:48:22.026Z,2024-02-21T15:48:22.026Z,,,,2024-02-21,,130,27849,4,,,,,,,1,46981
68394,105219,2024-02-21T15:48:22.013Z,2024-02-21T15:48:22.503Z,,,,2024-02-21,7,130,27849,,60766,3,2,2024-02-22,2,,1,46981
68439,,2024-02-21T17:36:03.757Z,2024-03-19T17:31:29.758Z,99935,,,2024-02-21,,260,27865,,63126,10,8,2024-02-22,121,,1,46934
68435,,2024-02-21T17:36:03.725Z,2024-03-19T17:31:29.556Z,99935,,,2024-02-21,,240,27864,,63126,10,8,2024-02-22,121,,1,46934
68434,62484,2024-02-21T17:36:03.717Z,2024-03-19T17:31:28.589Z,,,,2024-02-21,2,240,27864,,63123,10,8,2024-03-19,120,,1,46934
68438,62484,2024-02-21T17:36:03.753Z,2024-02-21T19:40:17.913Z,,,,2024-02-21,2,260,27865,,60846,10,8,2024-03-15,120,,1,46934
68429,,2024-02-21T17:35:03.978Z,2024-02-22T22:02:08.614Z,109830,,,2024-02-21,,100,27861,,61013,11,2,2024-02-22,35,,1,46848
68428,218669,2024-02-21T17:35:03.972Z,2024-02-22T22:02:07.698Z,,,,2024-02-21,4,100,27861,,61012,3,2,2024-02-21,114,,1,46848
68525,,2024-02-21T20:43:05.920Z,2024-02-21T20:43:06.399Z,106035,,,2024-02-21,,60,27896,,60870,11,7,2024-02-22,35,,1,47015
68427,,2024-02-21T17:34:00.378Z,2024-02-23T19:27:49.316Z,110401,,,2024-02-21,,275,27860,,61102,11,7,2024-02-22,35,,1,47000
68426,222511,2024-02-21T17:34:00.373Z,2024-02-21T17:34:01.131Z,,,,2024-02-21,1,275,27860,,60797,4,7,2024-02-22,2,,1,47000
68474,221014,2024-02-21T18:32:08.020Z,2024-02-21T18:32:08.429Z,,,,2024-02-21,2,121,27877,,60826,1,3,2024-02-22,2,,1,46980
68475,,2024-02-21T18:32:08.024Z,2024-02-21T18:32:08.024Z,,,,2024-02-21,,121,27877,4,,,,,,,1,46980
68424,195481,2024-02-21T17:30:56.445Z,2024-02-21T17:34:06.473Z,,,,2024-02-21,1,200,27859,,60800,3,2,2024-02-27,2,,1,46952
68425,,2024-02-21T17:30:56.451Z,2024-02-21T17:34:06.364Z,102956,,,2024-02-21,,200,27859,,60799,11,2,2024-02-23,35,,1,46952
68392,105843,2024-02-21T15:31:22.698Z,2024-02-28T20:32:10.131Z,,,,2024-02-21,6,375,27848,,60763,1,3,2024-02-26,114,,1,46978
68393,,2024-02-21T15:31:22.709Z,2024-02-21T15:31:22.709Z,,,,2024-02-21,,375,27848,4,,,,,,,1,46978
68376,153848,2024-02-21T03:10:58.488Z,2024-02-21T14:29:45.536Z,,,,2024-02-21,7,200,27842,,60761,10,8,2024-03-15,120,,1,46938
68377,,2024-02-21T03:10:58.495Z,2024-02-21T14:29:45.616Z,104913,,,2024-02-21,,200,27842,,60762,10,8,2024-02-26,121,,1,46938
68516,,2024-02-21T20:41:23.549Z,2024-02-21T20:50:00.734Z,110282,,,2024-02-21,,30,27894,,60874,11,7,2024-02-26,35,,3,46821
68514,,2024-02-21T20:41:23.542Z,2024-02-21T20:50:00.615Z,110282,,,2024-02-21,,30,27894,,60874,11,7,2024-02-26,35,,2,46820
68512,,2024-02-21T20:41:23.536Z,2024-02-21T20:50:00.505Z,110282,,,2024-02-21,,30,27894,,60874,11,7,2024-02-26,35,,1,46823
68379,,2024-02-21T03:45:58.868Z,2024-02-21T03:45:58.868Z,,,,2024-02-21,,33,27843,4,,,,,,,1,46927
68378,169624,2024-02-21T03:45:58.854Z,2024-02-21T14:19:36.599Z,,,,2024-02-21,8,33,27843,,60760,3,2,2024-02-22,114,,1,46927
68420,213071,2024-02-21T17:18:56.840Z,2024-02-21T17:27:07.536Z,,,,2024-02-21,5,2,27857,,60796,3,2,2024-02-23,114,,2,46997
68419,,2024-02-21T17:18:56.836Z,2024-02-21T17:27:07.452Z,106119,,,2024-02-21,,2,27857,,60795,11,2,2024-02-22,35,,1,46998
68418,213071,2024-02-21T17:18:56.824Z,2024-02-21T17:27:07.361Z,,,,2024-02-21,4,2,27857,,60794,3,2,2024-02-23,114,,1,46998
68391,221255,2024-02-21T15:08:42.617Z,2024-02-27T23:08:03.415Z,,,3851,2024-02-21,2,120,27847,,61385,3,2,2024-02-26,114,551221258v2,2,46968
68390,221258,2024-02-21T15:08:42.614Z,2024-02-27T23:08:03.138Z,,,3851,2024-02-21,2,120,27847,,61384,3,2,2024-02-26,114,551221255v2,2,
68588,222308,2024-02-22T16:34:02.423Z,2024-02-22T16:42:14.889Z,,,,2024-02-22,1,120,27919,,60936,10,8,2024-03-12,120,,1,46964
68595,,2024-02-22T16:42:56.616Z,2024-02-22T19:46:00.602Z,110024,,,2024-02-22,,240,27922,,60991,11,3,2024-02-23,35,,1,46918
68684,,2024-02-22T20:19:04.175Z,2024-02-22T20:19:04.908Z,107739,,,2024-02-22,,120,27961,,61006,11,3,2024-02-23,35,,1,47116
68570,214669,2024-02-22T03:47:49.504Z,2024-02-22T03:47:49.965Z,,,,2024-02-22,4,80,27912,,60917,3,2,2024-02-22,114,,1,47024
68689,217154,2024-02-22T20:45:59.814Z,2024-02-22T20:46:00.961Z,,,,2024-02-22,1,40,27964,,61007,3,2,2024-02-23,114,,1,47109
68690,,2024-02-22T20:45:59.818Z,2024-02-22T20:46:01.149Z,107984,,,2024-02-22,,40,27964,,61008,11,2,2024-02-23,35,,1,47109
68665,222675,2024-02-22T19:39:29.518Z,2024-02-28T17:35:30.929Z,,,,2024-02-22,1,120,27954,,61413,3,2,2024-02-27,2,,1,47062
68638,,2024-02-22T19:12:39.412Z,2024-02-22T19:12:40.983Z,95566,,,2024-02-22,,34,27942,,60975,11,2,2024-02-23,35,,1,47091
68594,221657,2024-02-22T16:42:56.612Z,2024-02-22T16:50:29.160Z,,,,2024-02-22,3,240,27922,,60937,1,3,2024-02-23,2,,1,46918
68579,,2024-02-22T15:16:44.385Z,2024-02-22T15:16:44.385Z,,,,2024-02-22,,364,27916,4,,,,,,,1,46334
68581,,2024-02-22T15:16:44.403Z,2024-02-22T15:16:44.403Z,,,,2024-02-22,,276,27917,4,,,,,,,1,46334
68639,189588,2024-02-22T19:12:39.427Z,2024-02-22T19:12:41.087Z,,,,2024-02-22,2,10,27943,,60974,3,2,2024-02-23,114,,1,47091
68663,212035,2024-02-22T19:38:27.555Z,2024-03-01T20:19:47.985Z,,,,2024-02-22,2,200,27953,,61654,1,3,2024-02-29,2,,1,47094
68640,,2024-02-22T19:12:39.431Z,2024-02-22T19:12:41.194Z,95566,,,2024-02-22,,10,27943,,60975,11,2,2024-02-23,35,,1,47091
68592,222254,2024-02-22T16:39:25.819Z,2024-02-22T16:40:16.734Z,,,,2024-02-22,1,120,27921,,60933,4,7,2024-02-29,2,,1,46996
68664,,2024-02-22T19:38:27.560Z,2024-03-01T20:19:48.341Z,110085,,,2024-02-22,,200,27953,,61655,11,3,2024-02-26,35,,1,47094
68682,,2024-02-22T20:15:31.374Z,2024-02-22T20:15:32.227Z,110564,,,2024-02-22,,500,27960,,61004,6,3,2024-02-23,35,,1,47123
68691,217154,2024-02-22T20:45:59.833Z,2024-02-22T20:46:01.304Z,,,,2024-02-22,1,20,27965,,61007,3,2,2024-02-23,114,,1,47109
68683,216571,2024-02-22T20:19:04.169Z,2024-02-22T20:19:04.808Z,,,,2024-02-22,1,120,27961,,61005,1,3,2024-02-23,2,,1,47116
68645,220727,2024-02-22T19:15:59.929Z,2024-02-22T19:16:00.500Z,,,,2024-02-22,2,120,27946,,60976,1,3,2024-02-23,2,,1,46945
68692,,2024-02-22T20:45:59.837Z,2024-02-22T20:46:01.423Z,107984,,,2024-02-22,,20,27965,,61008,11,2,2024-02-23,35,,1,47109
68593,,2024-02-22T16:39:25.829Z,2024-02-22T19:46:43.536Z,110491,,,2024-02-22,,120,27921,,60992,11,7,2024-02-27,35,,1,46996
68667,210858,2024-02-22T19:39:29.528Z,2024-02-28T17:35:31.183Z,,,,2024-02-22,1,120,27954,,61414,3,2,2024-02-27,114,,2,47064
68620,,2024-02-22T18:05:39.819Z,2024-02-22T18:05:40.317Z,109168,,,2024-02-22,,750,27933,,60965,6,3,2024-02-26,35,,1,47097
68619,219710,2024-02-22T18:05:39.815Z,2024-02-22T18:05:40.240Z,,,,2024-02-22,1,750,27933,,60964,1,3,2024-02-28,2,,1,47097
68586,221540,2024-02-22T16:31:28.308Z,2024-02-28T20:27:40.815Z,,,,2024-02-22,1,2,27918,,61445,3,2,2024-02-27,114,,3,47041
68646,,2024-02-22T19:15:59.933Z,2024-02-22T19:16:00.586Z,109621,,,2024-02-22,,120,27946,,60977,11,3,2024-02-23,35,,1,46945
68606,190241,2024-02-22T17:26:01.640Z,2024-02-22T17:26:02.140Z,,,,2024-02-22,2,60,27927,,60941,4,7,2024-02-23,114,,1,47004
68626,,2024-02-22T18:43:36.543Z,2024-02-22T18:43:36.543Z,,,,2024-02-22,,720,27936,4,,,,,,,1,47084
68680,,2024-02-22T20:10:38.919Z,2024-02-22T20:10:38.919Z,,,,2024-02-22,,120,27959,4,,,,,,,1,47107
68578,216607,2024-02-22T15:16:44.378Z,2024-02-22T16:20:47.029Z,,,,2024-02-22,1,364,27916,,60927,4,7,2024-02-26,2,,1,46334
68624,,2024-02-22T18:26:04.611Z,2024-02-22T18:26:04.611Z,,,,2024-02-22,,300,27935,6,,,,,,,1,47100
68574,222999,2024-02-22T14:53:54.988Z,2024-02-22T14:53:55.537Z,,,,2024-02-22,1,70,27914,,60921,4,7,2024-02-23,2,,1,47079
68615,205855,2024-02-22T17:50:50.133Z,2024-02-22T18:03:20.235Z,,,,2024-02-22,3,480,27931,,60962,4,7,2024-02-23,2,,1,47031
68656,,2024-02-22T19:27:37.723Z,2024-02-22T19:47:57.712Z,110637,,,2024-02-22,,50,27949,,60994,11,3,2024-02-26,35,,1,47087
68631,189588,2024-02-22T19:12:39.353Z,2024-02-22T19:12:40.207Z,,,,2024-02-22,2,11,27939,,60974,3,2,2024-02-23,114,,1,47091
